ORG ID,ORG Name,Assumptions Text Contains Pandemic Reference,Assumptions Text Contains Late Reference,Assumptions Text Contains Delay for Publication Reference,Assumptions Text Contains New Recipient Reference,Assumptions Text Contains New NTR Reference,Assumptions Text Contains Delete Reference,Assumptions Text Contains Fail Matching and Validation Reference,Count of Late Submitted Records,Count of Delayed Records,Count of Records Associated with Non-Physicians,Count of New NTR Records,Count of Deleted Records,Count of Fail Validation Records,Count of Failed Matching Records,Count of Payments Mentioned,Total $ of Payments Mentioned,Count
of NPIs
Mentioned,Assumptions Text
1.00001E+11,LimFlow Inc. ,No ,No ,No ,No ,No ,No ,No ,0,0,10,2,0,0,0,1,403.9,0,"LimFlow has made good faith efforts to identify and include in this submission data regarding payments and transfers of value provided to covered recipients during 2023, as well as information regarding reportable ownership interests held in LimFlow by physicians and their immediate family members during 2023. This submission reflects LimFlow's reportable data and information to the best of our knowledge and belief at the time of this data submission. If we identify additional data that is required to be reported to Open Payments for the 2023 Program Year, then we will file an update to this submission as required by 42 CFR 403.908(h)."
1E+11,The North Carolina Mutual Wholesale Drug Company Inc ,No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,0,0,0,Mutual Drug is a cooperative and our members own shares of stock in the Corporation. The Dollar Amount invested is value of shares of stock purchased in 2023. The Value of Interest is the fair market value of all shares of stock owned in 2023.
1.00001E+11,"Marius Pharmaceuticals, LLC ",No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,2,5282,0,"Ownership interest for Dr. Sun was calculated as follows:2023 Restricted Stock Units (RSU) Awards  5,260.00  x $22.00/RSU"
1.00001E+11,NanoFuse Biologics LLC ,No ,No ,No ,No ,No ,No ,No ,0,3,0,0,0,0,0,0,0,0,Ownership interests reflect the amounts invested in the company as part of a private placements.
1E+11,"NEUROLOGY PRACTICE CONSORTIUM GPO, LLC ",No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,0,0,0,Payments are made to a group practice rather than to a specific physician. The group practice owns a percentage of the GPO.
1.00001E+11,"SmartPractice Allergen Bank, L.L.C. ",No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,0,0,0,Payments made are for distributions to owners.
1E+11,ORTHALIGN INC ,No ,No ,Yes ,No ,No ,Yes ,Yes ,0,0,15,0,0,0,0,0,0,0,"Per Helpdesk ticket #CS2072515, OrthAlign Inc. has deleted 111 records that Failed Validation and 5 that Failed Matching. They can be found in File ID number 100000010572_2023_General_Payments and 100000010572_2023_General_Payments-2. The taxonomy for these records is 390200000X-Students in an Organized Healthcare Program. After repeated attempts to error mitigate in the open payments system, the CMS HelpDesk was contacted and the records were removed prior to attestation. Of note: the majority of the individuals had state issued permits or state license numbers. All had NPI numbers. Additionally, OrthAlign, Inc. has reviewed CMS' publications regarding the definition of Physician Owned Distributorships and to the best our knowledge, we are compliant in continuing to register as an Applicable Manufacturer.Thank you for your attention to this matter. Mike Bushlack"
1.00001E+11,"Phasor Health, LLC ",No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,0,0,0,"Phasor Health, LLC (the ""Company"") has conducted multiple financings where ownership interests have been issued to individuals whose ownership is subject to reporting under the Sunshine Act.  The financings have occurred at different times since 2019, and the Company has used different pre-money valuations for the investments in connection with the financings as agreed upon by the Company and arm's length investors.  As a result, the Company has included the increase in value of an earlier ownership investment or interest in reporting the ""Value of Interest"" in subsequent years based upon the increase in value of such original investment as a result of the use of higher Company valuations for subsequent financings.  Per the below email, it is stated that ""Value of Interest"" represents the current cumulative value of ownership or investment interest held by a physician (or a physician's immediate family member[s]) as of the most recent feasible valuation date preceding the reporting date.  The Company believes that it has correctly reported the current cumulative value of ownership interest by including the increases in value of the Company as reflected in the higher valuations used by the Company and investors in the subsequent financings.  It is not the Company's understanding that ""Value of Interest"" is intended to only be increased by the additional ""Dollar Amount Invested"" during each subsequent year, but please clarify if that is the intent for reporting and the Company make corrective filings as necessary."
1E+11,"Unified Women's Healthcare, LP ",No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,0,0,0,"Physician holds an indirect ownership interest (Interest) in the GPO through his/her in equity interest in Unified Physician Management Holdings, LP (UPM Holdings).  UPM Holdings and Unified Women's Healthcare, LP, the operator of the GPO, share a common general partner, Unified Physician Management, GP, LLC. The Interest is not freely transferable, remains subject to repurchase by UPM Holdings and physicians do not receive distributions of any kind related to the GPO."
1.00001E+11,"Ziemek Dental Laboratory, Inc. ",No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,0,0,0,"Referral payments are categorized as General Payments, as the specific type of payment was not spoken to in the FAQ's and the payments that were made did not create, nor were they the result of, any type of ownership for the recipient."
1.00001E+11,"Smarter Devices, LLC ",No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,0,0,0,"Smarter Devices, LLC (the ""Company"") has conducted multiple financings where ownership interests have been issued to individuals whose ownership is subject to reporting under the Sunshine Act.  The financings have occurred at different times since 2019, and the Company has used different pre-money valuations for the investments in connection with the financings as agreed upon by the Company and arm's length investors.  As a result, the Company has included the increase in value of an earlier ownership investment or interest in reporting the ""Value of Interest"" in subsequent years based upon the increase in value of such original investment as a result of the use of higher Company valuations for subsequent financings.  Per an email sent to one of us, it is the ""Value of Interest"" represents the current cumulative value of ownership or investment interest held by a physician (or a physician's immediate family member[s]) as of the most recent feasible valuation date preceding the reporting date.  The Company believes that it has correctly reported the current cumulative value of ownership interest by including the increases in value of the Company as reflected in the higher valuations used by the Company and investors in the subsequent financings.  It is not the Company's understanding that ""Value of Interest"" is intended to only be increased by the additional ""Dollar Amount Invested"" during each subsequent year, but please clarify if that is the intent for reporting and the Company make corrective filings as necessary."
1E+11,"4WEB, Inc. ",No ,No ,No ,No ,No ,No ,No ,0,0,23,0,0,0,0,0,0,0,Submitted data is based on submitted transfers of value within 4WEB's systems and is complete and correct to the best of our knowledge.  Physician ownership interest value is based on the greater of: The value of the initial investment plus accrued dividends or the value of converted common stock per the 409(a) corporate valuation closest to the CMS reporting date.  2023 reported ownership interest was based on the 2022 409(a) valuation which was 22% lower than the 2021 409(a) valuation.
1E+11,Tactile Systems Technology Inc ,No ,No ,No ,No ,No ,No ,No ,0,0,3176,0,0,0,0,0,0,0,Tactile Systems Technology Inc. has no ownership interest to report for 2023.
1E+11,"Tyber Medical, LLC ",No ,No ,No ,No ,No ,Yes ,No ,0,0,0,0,0,0,0,0,0,0,"Tax distribution related to ownership interest in LLC; previously reported under nature of payment ""11"" (since deleted). We deferred to putting this under nature of payment ""1--consulting"" for 2023 reporting"
1E+11,TerSera Therapeutics LLC ,No ,No ,No ,No ,No ,Yes ,Yes ,0,1,2415,2,0,0,0,0,0,1,"TerSera Therapeutics LLC (""TerSera"") is utilizing this assumption statement to address failed matching validations for Nancy Joseph-Ridge, MD, that resulted in removing such records in order to move to final submission and attestation. TerSera exhausted available resources and used commercially reasonable efforts to achieve successful matching, including, but not limited to, consulting the VPL/NPPL, the NPPES Registry, state medical board lists, reaching out to the covered recipient, attempting name and address variations, and following best practices and guidelines outlined in the Open Payments Reference Guide. The CMS Record IDs listed below were removed due to ""Failed Matching"".  Ownership or Investment Interest:1058674581 General Payments:1060169395106016939910601694031060169411106016941510601694191060169423106016942710601694311060169435106016943910601694451060169449106016945310601694571060169461106016946510601694691060169407"
1.00001E+11,"SN Holdings, LLC ",No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,1,2.9,0,"The amount generated for the 2023 reporting year was calculated based on SN Holdings' most recent valuation.  To establish the current value per ownership unit of SN Holdings we utilized the total enterprise valuation as determined by the majority owner (a private equity firm) as part of their standard portfolio valuation process. A component of the individual unit valuation is an accrued preferred return; thus, individual owner valuations vary slightly based upon the date the ownership was purchased. The December 31, 2023 per unit valuation was $2.90 per unit.The majority of the physician-owners of SN Holdings, LLC hold their interest through their ownership in a separate investment entity (generally an LLC) or directly by their practice.  For each investment entity or physician practice that invested in Specialty Networks, we determined the individual physicians' respective investments by dividing the total investment by the number of total owners of such practice, unless we had information to the contrary with respect to any ownership percentages.  We calculated the dollar amount invested for physicians who received units or partial units by joining the practice, or who received additional units or partial units upon resignation of another owner, by multiplying the amount of ownership interest received by that physician (for example, 1 unit or .5 units) by the current value of the ownership interest (which was calculated based on the methodology above).  Specialty Networks did not make any Research payments in 2023.Specialty Networks held 342 meetings (a combination of live and virtual) in 2023 for which general payments need to be reported.  We were able to indicate the honoraria fees paid to each physician owner. The cost of travel and lodging was determined by taking the actual cost for each physician owner for the following categories: airfare, lodging, ground transportation, and travel related expenses. The amount attributable to physician owner food and beverage was calculated by taking an average of the cost of food and beverage at each function and dividing by the number of attendees."
1.00001E+11,"ENDOTRONIX, INC. ",No ,No ,No ,No ,No ,No ,No ,0,67,3,0,0,0,0,0,0,0,"The company anticipates that there may be additional reports following the submission date and will supplement its submission as necessary.When reporting stock options issued to non-employees, the value is calculated based on the number of option shares vesting during the reporting year.  Option shares that are out-of-the-money as of the end of the year, based on the most recent feasible valuation date preceding the end of the calendar year, are assumed to have no value. If an option vests and is exercised in the same year, it is reported under the ownership or investment interest category, not the payment/transfer of value category. In the ownership or investment interest category ""Dollar Amount Invested"" reflects the actual amount invested by the physician or immediate family member during the reporting year.  ""Value of Interest"" reflects an estimate of cumulative value of the physician's or immediate family member's ownership or investment interest including common stock, preferred stock, and stock warrants combined.  If stock is owned at some point during the year, but is transferred, sold, or otherwise no longer owned by that physician or immediate family member at the end of the year, the reported value of the stock is based on the most recent valuation date prior to the last date that the ownership interest was still held by the physician or immediate family member, and the contextual field regarding type of interest indicates that ownership interest is no longer held by the physician or family member and was valued when last held by the physician or family member."
1E+11,"Midwest Surgical Alliance, LLC ",No ,No ,No ,No ,Yes ,No ,No ,0,0,0,3,0,0,0,0,0,0,"The Company determines the value of the Company and the respective Membership Interests in the Company based on the value of the assets of the Company as of 12/31 of the Program Year.Dollar Amount Invested represents the ownership or interest value gained by a physician (or physician's immediate family member) in the current Program Year only.  If there is no gain (or a loss) in value (determined as company assets) from the prior year to reporting year, then the Dollar Amount Invested is reported as zero.General Payments ReportingThe physician received a profit distribution/dividend based on the physician's ownership in the company. With no accurate reporting options available on the portal, Acquisitions was listed as the nature of payment as we assumed that was the category that was most similar to a distribution or dividend based on ownership."
1E+11,"Central California Surgical Distributors, LLC ",No ,No ,No ,No ,Yes ,No ,No ,0,0,0,6,0,0,0,0,0,0,"The Company determines the value of the Company and the respective Membership Interests in the Company based on the value of the assets of the Company as of 12/31 of the Program Year.Dollar Amount Invested represents the ownership or interest value gained by a physician (or physician's immediate family member) in the current Program Year only.  If there is no gain (or a loss) in value (determined as company assets) from the prior year to reporting year, then the Dollar Amount Invested is reported as zero.General Payments ReportingThe physician received a profit distribution/dividend based on the physician's ownership in the company. With no accurate reporting options available on the portal, Acquisitions was listed as the nature of payment as we assumed that was the category that was most similar to a distribution or dividend based on ownership."
1E+11,"Senate Surgical Distribution, LLC ",No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,0,0,0,"The Company determines the value of the Company and the respective Membership Interests in the Company based on the value of the assets of the Company as of 12/31 of the Program Year.Dollar Amount Invested represents the ownership or interest value gained by a physician (or physician's immediate family member) in the current Program Year only.  If there is no gain (or a loss) in value (determined as company assets) from the prior year to reporting year, then the Dollar Amount Invested is reported as zero."
1E+11,"Sequoia Surgical Distributors, LLC ",No ,No ,No ,No ,Yes ,No ,No ,0,0,0,1,0,0,0,0,0,0,"The Company determines the value of the Company and the respective Membership Interests in the Company based on the value of the assets of the Company as of 12/31 of the Program Year.Dollar Amount Invested represents the ownership or interest value gained by a physician (or physician's immediate family member) in the current Program Year only.  If there is no gain (or a loss) in value (determined as company assets) from the prior year to reporting year, then the Dollar Amount Invested is reported as zero.A physician received a profit distribution/dividend based on the physician's ownership in the company. With no accurate reporting options available on the portal, Acquisition was listed as the nature of payment as we assumed that was the category that was most similar to a distribution or dividend based on ownership."
1E+11,Kalitec Direct LLC ,No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,0,0,0,The cumulative value of interests in ownership were based on the investor's proportional share of equity in the company at book value at the end of 12/31/23.  This included the original investment of each investor.
1.00001E+11,"Contego Medical, Inc ",No ,No ,No ,No ,No ,No ,No ,0,137,5,0,0,0,0,2,807.8,0,"The statement below serves as a limitation on the company's attestation: Contego Medical understands that, consistent with 42 C.F.R. S 403.908(c)(4), applicable manufacturers are required to identify their status as ""physician-owned distributorships"" when registering or recertifying. The regulations broadly defined a ""physician-owned distributorship"" as including an applicable manufacturer that meets at least one of the following two conditions: (1) has a minimum of 5% direct or indirect ownership or investment interest held by a physician or a physician's immediate family member; or (2) a physician or a physician's immediate family member receives compensation from the applicable manufacturer in the form of ""a commission, return on investment, profit sharing, profit distribution, or other remuneration directly or indirectly derived from the sale or distribution of devices by the applicable manufacturer."" 42 C.F.R. S 403.902. Contego Medical does not consider itself to be a ""physician-owned distributorship"" as such term has historically been defined by other enforcement agencies. See, e.g., OIG Special Fraud Alert: Physician-Owned Entities (Mar. 26, 2013) (defining a ""physician-owned distributorship"" as ""any physician-owned entity that derives revenue from selling, or arranging for the sale of, implantable medical devices and includes physician-owned entities that purport to design or manufacture, typically under contractual arrangements, their own medical devices or instrumentation""). Contego Medical also does not view its business as presenting the ""physician-owned distributorship"" risks for which the government has had long-held concerns.However, Contego Medical's physician-founder and CEO does hold a 5% or greater ownership interest in the company. Accordingly, Contego Medical has identified itself as a ""physician-owned distributorship"" solely for purposes of its CY 2023 Open Payments reporting."
1E+11,"Spinal Simplicity, LLC ",No ,No ,Yes ,No ,No ,No ,No ,0,0,1020,0,0,0,0,3,519.46,0,"This document is submitted by Spinal Simplicity, LLC (the ""Company"") under 42 C.F.R.  403.908(f) for its Open Payments reporting period ending on December 31, 2023.1. The value of the Company's reportable ownership or investment interests are based on a December 31, 2023 valuation analysis report, that was completed on March 15, 2024, of the common units in the Company as outlined under Accounting Standards Codification (""ASC"") 718 performed by an independent valuation firm (the ""Independent Valuation""). 2. This Independent Valuation was based on the valuation firm's independent review and analysis of historical and financial data provided by the Company, an estimation of value based on several factors relevant to the valuation of the Company's ownership and investment interests, and other, additional factors including, without limitation, the closely-held nature of the Company, a minority interest discount, lack of marketability, and the lengthy, anticipated holding period for units (i.e., time to a potential liquidity event).3. The methodologies utilized by the valuation firm in the Independent Valuation has resulted in a lower per unit price of the Company's reportable ownership and investment interest in 2023 as compared to prior years. For example, in 2023, as compared to prior reporting years, the Company's reportable ownership and investment interests were determined based on the Independent Valuation, which utilized an option pricing model to allocate the equity value across the Company's capitalization structure based on the Black-Scholes option-pricing structure, which relied upon the following inputs: (a) underlying security price; (b) expected term; (c) volatility; and (d) risk-free rate. This methodology was independently evaluated and selected by the valuation firm for the Company's valuation. 4. The Company's reportable ownership and investment interests are also premised upon the following assumptions and methods: a. For each ownership or investment interest acquired by a covered recipient prior to 2023 through a financial investment, the value of the interest is reported as the ""Value of Interest"" based on the Independent Valuation;  b. For each ownership or investment interest that was acquired by a covered recipient in 2023 through a financial investment, the value of the interest is reported as the ""Dollar Amount Invested"" based on the Independent Valuation;  c. For each ownership or investment interest earned by a covered recipient prior to 2023 as compensation under a consulting agreement, the value of the interest is reported as the ""Dollar Amount Invested"" based on the Independent Valuation to the extent the interest became fully-vested for the covered recipient;  d. For each ownership or investment interest earned by a covered recipient in 2023 as compensation under a consulting agreement, the value of the interest is reported as the ""Value of Interest"" based on the Independent Valuation as general payment consulting fees for the provision of consulting services, and is reported as of the date the interest became fully-vested for the covered recipient. 5. Of the total units acquired through a financial investment by covered recipients for which the Company has submitted an OII record in 2023, approximately 92.46% of the units were purchased by a covered recipient that does not use, prescribe nor implant the Company's medical devices. 6. Of the total units owned by covered recipients for which the Company has submitted an OII record in 2023, four records concern Company employees that are immediate family members of physicians that do not use, prescribe nor implant the Company's medical devices, and one of the covered recipients is a physician from whom the Company purchased a patent with equity units. The attribution rules of the Open Payments regulations require these to be reported. 7. The ownership or investment interests earned by a covered recipient as compensation for consulting services are based upon the Company's significant need for services, the bona fide provision of those services, and a detailed written agreement between the Company and the covered recipient. The services provided by the covered recipients include, without limitation, participation on the Company's Medical Advisory Board; the provision of advice to the Company relating to its products, devices and instrumentation; the provision of advice relating to the development, improvement, and variations of the Company's devices; the provision of guidance on research, clinical study design, publication, physician training, peer education; and the provision of other reasonable services, including clinical study involvement."
1.00001E+11,"Manual Surgical Sciences, LLC ",No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,0,0,0,valuation based on ownership percentage of year end 2023 balance sheet assets
1E+11,"Millennium Spine, LLC ",No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,0,0,0,"Value of Interest is reported as the cumulative value of a member's LLC Membership Interest in the Company as of 12/31 of the Program Year. If there is no gain (or a loss) in value from the prior year to reporting year, then the Dollar Amount Invested is reported as zero. The Company determines the value of the Company and the respective Membership Interests in the Company based on the value of the assets of the Company as of 12/31 of the Program Year.  Assets, and therefore value, may significantly fluctuate from year to year based on business conditions, particularly for a small business."
1E+11,"Calvary Spine, LLC ",No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,0,0,0,"Value of Interest is reported as the cumulative value of a member's LLC Membership Interest in the Company as of 12/31 of the Program Year. If there is no gain (or a loss) in value from the prior year to reporting year, then the Dollar Amount Invested is reported as zero. The Company determines the value of the Company and the respective Membership Interests in the Company based on the value of the assets of the Company as of 12/31 of the Program Year.  Assets, and therefore value, may significantly fluctuate from year to year based on business conditions, particularly for a small business.    Calvary Spine is owned entirely by a physician covered recipient and immediate family."
1E+11,Nanovis LLC ,No ,No ,No ,No ,No ,No ,No ,0,0,0,0,0,0,0,0,0,0,"We assumed direct surgeon ownership or direct family ownership only while completing the surgeon owner disclosure. Some of our owners are partnerships which may have a surgeon owner in the partnership. After reviewing the rules for open payments, it is unclear how to handle surgeon owners through a third party where we may not have enough information to disclose. We continue to collect further information and will refine in the future as the rules become more clear and data becomes more available."
